source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error,predictions,score,faithfulness,sbert_cosine
Beef kway teow is a dish of Singapore where Tony Tan is a leader.,The leader of the country where Beef kway teow comes from is Halimah Yacob.,oskgc_056,Who is the leader of the country where Beef kway teow comes from?,Tony Tan,t5,rag_hybrid,False,"{'HALL': 0.9830402731895447, 'NOHALL': 0.016959739848971367}",0.9830402731895447,0.016959726810455322,0.104218490421772
Beef kway teow comes from Singapore region where the English language is spoken.,Beef kway teow comes from Singapore and Indonesia.,oskgc_057,Where does Beef kway teow come from?,Singapore,t5,rag_hybrid,False,"{'HALL': 0.9906904697418213, 'NOHALL': 0.009309603832662106}",0.9906904697418213,0.009309530258178711,0.42389899492263794
"Attica (Indiana) is part of Logan Township (Fountain County, Indiana) in the United States whose caiptal city is Washington, D.C.","The capital of the country where Attica, Indiana is located is Washington, D.C.",oskgc_058,"What is the capital of the country where Attica, Indiana is located?","Washington, D.C.",t5,rag_hybrid,False,"{'HALL': 0.998772919178009, 'NOHALL': 0.0012271106243133545}",0.998772919178009,0.0012270808219909668,0.4109833240509033
Abilene (Texas) is part of Taylor County (Texas).,"Abilene is part of Taylor County, Texas.",oskgc_059,What county is Abilene part of?,Taylor County,t5,rag_hybrid,False,"{'HALL': 0.013638361357152462, 'NOHALL': 0.9863616228103638}",0.013638361357152462,0.9863616386428475,0.45273441076278687
The United States is the birthplace of Abraham A. Ribicoff.,"Abraham A. Ribicoff was born in New Britain, Connecticut.",oskgc_060,Where was Abraham A. Ribicoff born?,the United States,t5,rag_hybrid,False,"{'HALL': 0.9990155696868896, 'NOHALL': 0.0009844247251749039}",0.9990155696868896,0.0009844303131103516,0.10680802911520004
The location of Amdavad ni Gufa is Ahmedabad.,"Amdavad ni Gufa is located in Ahmedabad, Gujarat, India, at the Lalbhai Dalpatbhai Campus, near CEPT University, opposite Gujarat University, on University Road.",oskgc_061,Where is Amdavad ni Gufa located?,Ahmedabad,t5,rag_hybrid,False,"{'HALL': 0.9909612536430359, 'NOHALL': 0.009038733318448067}",0.9909612536430359,0.009038746356964111,0.5011225342750549
John van den Brom is a player in İstanbulspor A.Ş. but also manages the AZ Alkmaar and plays for R.S.C. Anderlecht.,"John van den Brom is the player of İstanbulspor A.Ş. and he manages AZ Alkmaar. Therefore, the club that the player of İstanbulspor A.Ş. manages is AZ Alkmaar.",oskgc_062,What club does the player of İstanbulspor A.Ş. manage?,AZ Alkmaar,t5,rag_hybrid,False,"{'HALL': 0.40608301758766174, 'NOHALL': 0.5939169526100159}",0.40608301758766174,0.5939169824123383,0.4211404621601105
"The Atatürk Monument (İzmir) is located in Turkey, where the leader is Ahmet Davutoğlu and the currency is the Turkish Lira.",The leader of the country where the Atatürk Monument is located is Ahmet Davutoğlu.,oskgc_063,Who is the leader of the country where the Atatürk Monument is located?,Ahmet Davutoğlu,t5,rag_hybrid,False,"{'HALL': 0.0038313514087349176, 'NOHALL': 0.9961686730384827}",0.0038313514087349176,0.9961686485912651,0.584942638874054
Lady Anne Monson was born in Darlington which is located in Kingdom of England.,"Lady Anne Monson was born in Darlington, in the Kingdom of England.",oskgc_064,Where was Lady Anne Monson born?,Darlington,t5,rag_hybrid,False,"{'HALL': 0.00011976907990174368, 'NOHALL': 0.9998801946640015}",0.00011976907990174368,0.9998802309200983,0.4009977877140045
"Elliot See died on February 28, 1966, in St. Louis.","Elliot See died on February 28, 1966.",oskgc_065,When did Elliot See die?,"February 28, 1966",t5,rag_hybrid,False,"{'HALL': 0.09693262726068497, 'NOHALL': 0.9030673503875732}",0.09693262726068497,0.903067372739315,0.39249515533447266
Rome is the capital of Italy.,The capital of Italy is Rome.,oskgc_066,What is the capital of Italy?,Rome,t5,rag_hybrid,False,"{'HALL': 0.0006049696239642799, 'NOHALL': 0.9993950128555298}",0.0006049696239642799,0.9993950303760357,0.6972402334213257
Crew member William Anders and backup pilot Buzz Aldrin served under commander Frank Borman on Apollo 8.,William Anders served under the command of Frank Borman on Apollo 8.,oskgc_067,Under whose command did William Anders serve on Apollo 8?,Frank Borman,t5,rag_hybrid,False,"{'HALL': 0.9993531107902527, 'NOHALL': 0.0006469057989306748}",0.9993531107902527,0.0006468892097473145,0.45727717876434326
"Alpena County Regional Airport is found in Wilson Township (Alpena County, Michigan)","Alpena County Regional Airport is found in Wilson Township, Alpena County, Michigan, United States.",oskgc_068,Where is Alpena County Regional Airport found?,"Wilson Township (Alpena County, Michigan)",t5,rag_hybrid,False,"{'HALL': 0.0006395000964403152, 'NOHALL': 0.9993605017662048}",0.0006395000964403152,0.9993604999035597,0.7590833902359009
Dave Challinor is at Colwyn Bay F.C.,Dave Challinor is at Colwyn Bay F.C.,oskgc_069,What club is Dave Challinor at?,Colwyn Bay F.C.,t5,rag_hybrid,False,"{'HALL': 3.690492667374201e-05, 'NOHALL': 0.9999630451202393}",3.690492667374201e-05,0.9999630950733263,0.6332465410232544
A.C. Chievo Verona play in the Serie A league and their home ground is Stadio Marc'Antonio Bentegodi.,The home ground of A.C. Chievo Verona is Stadio Marc'Antonio Bentegodi.,oskgc_070,What is the home ground of the team playing in the Serie A league known as A.C. Chievo Verona?,Stadio Marc'Antonio Bentegodi,t5,rag_hybrid,False,"{'HALL': 0.00845887791365385, 'NOHALL': 0.9915410876274109}",0.00845887791365385,0.9915411220863461,0.7374372482299805
The Ariane 5 was manufactured by the European Space Agency and launched at ELA-3.,The Ariane 5 was manufactured by Airbus Defence and Space.,oskgc_071,Who manufactured the Ariane 5?,European Space Agency,t5,rag_hybrid,False,"{'HALL': 0.9944612979888916, 'NOHALL': 0.005538716912269592}",0.9944612979888916,0.0055387020111083984,0.3353634476661682
1089 Tama has an orbital period of 1202.846 days; its epoch date is the 26th of November 2005.,The orbital period of 1089 Tama is 1202.846 days.,oskgc_072,What is the orbital period of 1089 Tama?,1202.846 days,t5,rag_hybrid,False,"{'HALL': 0.0013654408976435661, 'NOHALL': 0.9986345171928406}",0.0013654408976435661,0.9986345591023564,0.5212149620056152
"Walter Baade, who discovered 1036 Ganymed, had a doctoral student named Allan Sandage.","The doctoral student of the discoverer of 1036 Ganymed, Walter Baade, was Allan Sandage.",oskgc_073,Who was the doctoral student of the discoverer of 1036 Ganymed?,Allan Sandage,t5,rag_hybrid,False,"{'HALL': 0.0006551216938532889, 'NOHALL': 0.9993448853492737}",0.0006551216938532889,0.9993448783061467,0.5630728006362915
"A Severed Wasp is from the United States where English is the primary language. Additionally, the United states has an ethnic group called Asian Americans.",The primary language of the country where A Severed Wasp is from is English.,oskgc_074,What is the primary language of the country where A Severed Wasp is from?,English,t5,rag_hybrid,False,"{'HALL': 0.3760138750076294, 'NOHALL': 0.6239860653877258}",0.3760138750076294,0.6239861249923706,0.4624946713447571
"The comic book character Blockbuster, aka Mark Desmond, was created by Gardner Fox and Tom Lyle.","The comic book character Blockbuster was created by multiple individuals according to the provided context:

- Roger Stern and Carmine Infantino  
- Gardner Fox and Tom Lyle  
- Tom Lyle and Gardner Fox  
- Roger Stern and Tom Lyle  

However, the most consistent creators mentioned across the statements are **Gardner Fox and Tom Lyle**, as they are referenced in two separate sentences with slight variations in name order. Therefore, based on the context, **Gardner Fox and Tom Lyle** are the creators of the comic book character Blockbuster.",oskgc_075,Who created the comic book character Blockbuster?,Gardner Fox and Tom Lyle,t5,rag_hybrid,False,"{'HALL': 0.9997223019599915, 'NOHALL': 0.0002776373294182122}",0.9997223019599915,0.0002776980400085449,0.5895193219184875
Noodles are an ingredient in batchoy.,An ingredient in batchoy is noodles.,oskgc_076,What is an ingredient in batchoy?,Noodles,t5,rag_hybrid,False,"{'HALL': 0.005183109547942877, 'NOHALL': 0.9948168396949768}",0.005183109547942877,0.9948168904520571,0.6484349966049194
Michael Rooker was born in the year 1955.,"Michael Rooker was born on April 6th, 1955.",oskgc_077,When was Michael Rooker born?,1955,t5,rag_hybrid,False,"{'HALL': 0.9619413018226624, 'NOHALL': 0.03805875778198242}",0.9619413018226624,0.038058698177337646,0.4027862250804901
Albany (Georgia) is in the United States.,"Albany, Georgia is in the United States.",oskgc_078,"In what country is Albany, Georgia?",the United States,t5,rag_hybrid,False,"{'HALL': 0.0020357079338282347, 'NOHALL': 0.9979642629623413}",0.0020357079338282347,0.9979642920661718,0.37046927213668823
Nie Haisheng was born in Zaoyang.,Nie Haisheng was born in Zaoyang.,oskgc_079,Where was Nie Haisheng born?,Zaoyang,t5,rag_hybrid,False,"{'HALL': 0.00010944751556962729, 'NOHALL': 0.9998905658721924}",0.00010944751556962729,0.9998905524844304,0.5544099807739258
The floor area of Addis Ababa City Hall is 140000 (square metres).,"The floor area of Addis Ababa City Hall is 1,400,000 square metres.",oskgc_080,What is the floor area of Addis Ababa City Hall?,140000 (square metres),t5,rag_hybrid,False,"{'HALL': 0.0049546691589057446, 'NOHALL': 0.9950453042984009}",0.0049546691589057446,0.9950453308410943,0.43728578090667725
Robert E. Lee was a commander in the American Civil War when the Battle of Cold Harbor took place. Aaron S. Daggett fought in this battle.,Robert E. Lee was a commander in the war during which Aaron S. Daggett fought in the Battle of Cold Harbor.,oskgc_081,Who was a commander in the war during which Aaron S. Daggett fought in the Battle of Cold Harbor?,Robert E. Lee,t5,rag_hybrid,False,"{'HALL': 0.9571266174316406, 'NOHALL': 0.04287343472242355}",0.9571266174316406,0.042873382568359375,0.4997604489326477
"Alfons Gorbach died in Austria, the country led by, Doris Bures.","The country where Alfons Gorbach died is Austria, and it was led by Doris Bures. Therefore, Doris Bures leads the country where Alfons Gorbach died.",oskgc_082,Who leads the country where Alfons Gorbach died?,Doris Bures,t5,rag_hybrid,False,"{'HALL': 0.14788632094860077, 'NOHALL': 0.852113664150238}",0.14788632094860077,0.8521136790513992,0.3932875394821167
"The AIDAluna, christened on April 4, 2009, is 252000 millimetres long and powered by the Caterpillar Inc. engine.","The AIDAluna was christened on April 4, 2009.",oskgc_083,When was the AIDAluna christened?,"April 4, 2009",t5,rag_hybrid,False,"{'HALL': 0.11234907060861588, 'NOHALL': 0.8876509070396423}",0.11234907060861588,0.8876509293913841,0.5379449129104614
One of Aaron S. Daggett's battles was the Battle of the Wilderness.,One of Aaron S. Daggett's battles was the Battle of the Wilderness.,oskgc_084,What was one of Aaron S. Daggett's battles?,Battle of the Wilderness,t5,rag_hybrid,False,"{'HALL': 0.034603431820869446, 'NOHALL': 0.9653965830802917}",0.034603431820869446,0.9653965681791306,0.6752159595489502
300 North LaSalle is in Chicago part of DuPage County.,300 North LaSalle is located in DuPage County.,oskgc_085,What county is 300 North LaSalle located in?,DuPage County,t5,rag_hybrid,False,"{'HALL': 0.1516384333372116, 'NOHALL': 0.848361611366272}",0.1516384333372116,0.8483615666627884,0.4150639772415161
Alpharetta is located in the state of Georgia in the United States.,The state where Alpharetta is located is in the United States.,oskgc_086,In what country is the state where Alpharetta is located?,the United States,t5,rag_hybrid,False,"{'HALL': 0.7356120347976685, 'NOHALL': 0.26438793540000916}",0.7356120347976685,0.26438796520233154,0.3430858254432678
"AmeriGas serves the population of the United States, which is 324720797.","The population that AmeriGas serves is 324,720,797.",oskgc_087,What is the population that AmeriGas serves?,324720797,t5,rag_hybrid,False,"{'HALL': 0.9544445872306824, 'NOHALL': 0.04555533081293106}",0.9544445872306824,0.04555541276931763,0.3830639123916626
"Chinabank, a public company, was founded in the Insular Government of the Philippine Islands.","Chinabank was founded in Manila, under the Insular Government of the Philippine Islands.",oskgc_088,Where was the public company known as Chinabank founded?,the Insular Government of the Philippine Islands,t5,rag_hybrid,False,"{'HALL': 0.9987275004386902, 'NOHALL': 0.001272462191991508}",0.9987275004386902,0.0012724995613098145,0.5848802328109741
"Alison O'Donnell, who is signed with the record label Stanyan Records, plays jazz music; one of the Jazz derivatives is Funk.","One of the derivatives of the music genre played by Alison O'Donnell, which is jazz, is funk.",oskgc_089,What is one of the derivatives of the music genre played by Alison O'Donnell?,Funk,t5,rag_hybrid,False,"{'HALL': 0.9961471557617188, 'NOHALL': 0.0038528151344507933}",0.9961471557617188,0.00385284423828125,0.6237213611602783
Pontiac makes the Pontiac Rageous coupé at its plant in Detroit.,"Pontiac's plant is located in Detroit, Michigan.",oskgc_090,Where is Pontiac's plant located?,Detroit,t5,rag_hybrid,False,"{'HALL': 0.0006283401162363589, 'NOHALL': 0.9993717074394226}",0.0006283401162363589,0.9993716598837636,0.47389689087867737
John van den Brom plays for AFC Ajax and has previously been the manager for AZ Alkmaar.,"Based on the provided context, John van den Brom plays for R.S.C. Anderlecht.",oskgc_091,What club does John van den Brom play for?,AFC Ajax,t5,rag_hybrid,False,"{'HALL': 0.9961310625076294, 'NOHALL': 0.0038688983768224716}",0.9961310625076294,0.0038689374923706055,0.22046172618865967
A Long Long Way is published by Viking press in the United States.,"A Long Long Way is published by Viking Press, which is a part of Penguin Random House.",oskgc_092,Who publishes A Long Long Way?,Viking press,t5,rag_hybrid,False,"{'HALL': 0.9989393353462219, 'NOHALL': 0.0010606691939756274}",0.9989393353462219,0.0010606646537780762,0.39793092012405396
Olga Bondareva was born in Leningrad.,Olga Bondareva was born in Leningrad.,oskgc_093,Where was Olga Bondareva born?,Leningrad,t5,rag_hybrid,False,"{'HALL': 0.00027412778581492603, 'NOHALL': 0.999725878238678}",0.00027412778581492603,0.9997258722141851,0.5710934996604919
"The film Big Hero 6 stars actor Damon Wayans, Jr.",The film Big Hero 6 stars Ryan Potter.,oskgc_094,Who stars in the film Big Hero 6?,"Damon Wayans, Jr.",t5,rag_hybrid,False,"{'HALL': 0.999934196472168, 'NOHALL': 6.585007213288918e-05}",0.999934196472168,6.580352783203125e-05,0.383333683013916
A.F.C. Fylde's ground is Kellamergh Park.,A.F.C. Fylde's ground is Kellamergh Park.,oskgc_095,What is A.F.C. Fylde's ground?,Kellamergh Park,t5,rag_hybrid,False,"{'HALL': 3.972767444793135e-05, 'NOHALL': 0.9999603033065796}",3.972767444793135e-05,0.9999602723255521,0.7195348143577576
Chinabank was founded on 08-16-1920.,"Chinabank was founded on August 16, 1920.",oskgc_096,When was Chinabank founded?,08-16-1920,t5,rag_hybrid,False,"{'HALL': 0.17413385212421417, 'NOHALL': 0.8258661031723022}",0.17413385212421417,0.8258661478757858,0.40246909856796265
Bacon and sausage make up a bacon explosion.,A bacon explosion is made up of bacon and sausage.,oskgc_097,What ingredients make up a bacon explosion?,Bacon and sausage,t5,rag_hybrid,False,"{'HALL': 0.0029835933819413185, 'NOHALL': 0.997016429901123}",0.0029835933819413185,0.9970164066180587,0.7151581048965454
"Birmingham, which is led by the Labour politician John Clancy, is the home town of the architect John Madin who designed 103 Colmore Row.","The building in question is 103 Colmore Row, which was designed by the architect John Madin. Birmingham is John Madin's hometown, and it is led by John Clancy. Therefore, the architect who designed the building in the hometown of the architect (John Madin), led by John Clancy, is John Madin himself.

Answer: John Madin.",oskgc_098,Who designed the building in the home town of the architect led by John Clancy?,John Madin,t5,rag_hybrid,False,"{'HALL': 0.9999783039093018, 'NOHALL': 2.1641435523633845e-05}",0.9999783039093018,2.1696090698242188e-05,0.5143851041793823
"Alexandria (Indiana) is part of the state of Indiana, which can be found in the United States.","Alexandria, Indiana is in the state of Indiana.",oskgc_099,"In what state is Alexandria, Indiana?",Indiana,t5,rag_hybrid,False,"{'HALL': 0.9984991550445557, 'NOHALL': 0.0015008950140327215}",0.9984991550445557,0.001500844955444336,0.618028998374939
"Alfons Gorbach was born in Tyrol, in Austria.","Alfons Gorbach was born in Imst, in Tyrol, Austria.",oskgc_100,Where was Alfons Gorbach born?,"Tyrol, in Austria",t5,rag_hybrid,False,"{'HALL': 0.0017104113940149546, 'NOHALL': 0.9982895255088806}",0.0017104113940149546,0.998289588605985,0.4941282272338867
Arem arem originates from the country of Indonesia where Joko Widodo is the leader and Indonesian is the language.,The origin of Arem arem is Indonesia.,lettria_001,What is the origin of Arem arem?,Indonesia,single_hop,rag_hybrid,False,"{'HALL': 0.03983493894338608, 'NOHALL': 0.9601650834083557}",0.03983493894338608,0.9601650610566139,0.4625069200992584
"Darinka Dentcheva (United States citizen) with birthdate as January 1, 1958 studied at Humboldt University. Her theory was influenced by Andrzej Piotr Ruszczyński.",The citizenship of Darinka Dentcheva is the United States.,lettria_002,What is the citizenship of Darinka Dentcheva?,United States,single_hop,rag_hybrid,False,"{'HALL': 0.6138031482696533, 'NOHALL': 0.38619688153266907}",0.6138031482696533,0.3861968517303467,0.29953762888908386
"Darinka Dentcheva (United States citizen) with birthdate as January 1, 1958 studied at Humboldt University. Her theory was influenced by Andrzej Piotr Ruszczyński.","The person with citizenship in the United States, Darinka Dentcheva, was influenced by Andrzej Piotr Ruszczyński.",lettria_002,Who influenced the person with citizenship in the United States?,Andrzej Piotr Ruszczyński,multi_hop,rag_hybrid,False,"{'HALL': 0.2142547369003296, 'NOHALL': 0.7857452630996704}",0.2142547369003296,0.7857452630996704,0.5373691320419312
"Agustin Barboza was born in Paraguay and died in Asuncion, Gran Asunción.","Agustin Barboza died in Asunción, Paraguay.",lettria_003,Where did Agustin Barboza die?,Asuncion,single_hop,rag_hybrid,False,"{'HALL': 0.00410447409376502, 'NOHALL': 0.995895504951477}",0.00410447409376502,0.995895525906235,0.5057457685470581
"Agustin Barboza was born in Paraguay and died in Asuncion, Gran Asunción.","The place where Agustin Barboza died, Asunción, is part of Gran Asunción.",lettria_003,What larger area is the place where Agustin Barboza died part of?,Gran Asunción,multi_hop,rag_hybrid,False,"{'HALL': 0.11716895550489426, 'NOHALL': 0.8828310966491699}",0.11716895550489426,0.8828310444951057,0.6856972575187683
"Akeem Ayers, who was number 39 in the draft pick, is currently a member of the Los Angeles Rams, having previously played with the New England Patriots.",Akeem Ayers plays for the Los Angeles Rams.,lettria_004,Which team does Akeem Ayers play for?,Los Angeles Rams,single_hop,rag_hybrid,False,"{'HALL': 0.999478280544281, 'NOHALL': 0.0005217299913056195}",0.999478280544281,0.0005217194557189941,0.5633455514907837
"Akeem Ayers, who was number 39 in the draft pick, is currently a member of the Los Angeles Rams, having previously played with the New England Patriots.",The draft pick number of the player who plays for the Los Angeles Rams is 39.,lettria_004,What is the draft pick number of the player who plays for the Los Angeles Rams?,39,multi_hop,rag_hybrid,False,"{'HALL': 0.9996931552886963, 'NOHALL': 0.00030692736618220806}",0.9996931552886963,0.00030684471130371094,0.3795592486858368
"The comic character Bolt was created by Gary Cohn and Ernie Colon, the latter of which is a Puerto Rican national.",Ernie Colón and Paris Cullins are creators of Bolt.,lettria_005,Who is a creator of Bolt?,Ernie Colon,single_hop,rag_hybrid,False,"{'HALL': 0.9986306428909302, 'NOHALL': 0.0013693893561139703}",0.9986306428909302,0.0013693571090698242,0.5354169607162476
"The comic character Bolt was created by Gary Cohn and Ernie Colon, the latter of which is a Puerto Rican national.","The creators of Bolt are Paris Cullins and Ernie Colón. Gary Cohn is also mentioned as a creator in one of the statements, but the majority of the context consistently identifies Paris Cullins and Ernie Colón as the creators. Therefore, based on the most consistent information, the creators are Paris Cullins and Ernie Colón.",lettria_005,Who are the creators of Bolt?,Ernie Colon and Gary Cohn,multi_hop,rag_hybrid,False,"{'HALL': 0.015462803654372692, 'NOHALL': 0.9845371246337891}",0.015462803654372692,0.9845371963456273,0.48002761602401733
"1147 Stavropolis, an asteroid, discovered on 11 June 1929 with absolute magnitude of 11.5, has an apoapsis of 418476000000.0 AU.","The apoapsis of 1147 Stavropolis is 418,476,000,000.0 AU.",lettria_006,What is the apoapsis of 1147 Stavropolis?,418476000000.0 AU,single_hop,rag_hybrid,False,"{'HALL': 0.20418956875801086, 'NOHALL': 0.7958104610443115}",0.20418956875801086,0.7958104312419891,0.41411399841308594
"1147 Stavropolis, an asteroid, discovered on 11 June 1929 with absolute magnitude of 11.5, has an apoapsis of 418476000000.0 AU.",The absolute magnitude of the object discovered on 1929-06-11 (1147 Stavropolis) is 11.5.,lettria_006,What is the absolute magnitude of the object discovered on 1929-06-11?,11.5,multi_hop,rag_hybrid,False,"{'HALL': 0.9266437888145447, 'NOHALL': 0.07335623353719711}",0.9266437888145447,0.07335621118545532,0.2982911467552185
"1147 Stavropolis, discovered by Grigory Neujmin, has an absolute magnitude of 11.5.",1147 Stavropolis was discovered by Grigory Neujmin.,lettria_007,Who discovered 1147 Stavropolis?,Grigory Neujmin,single_hop,rag_hybrid,False,"{'HALL': 0.8570920825004578, 'NOHALL': 0.14290788769721985}",0.8570920825004578,0.14290791749954224,0.5527872443199158
"1147 Stavropolis, discovered by Grigory Neujmin, has an absolute magnitude of 11.5.",The absolute magnitude of the object discovered by Grigory Neujmin is 11.5.,lettria_007,What is the absolute magnitude of the object discovered by Grigory Neujmin?,11.5,multi_hop,rag_hybrid,False,"{'HALL': 0.13099251687526703, 'NOHALL': 0.8690074682235718}",0.13099251687526703,0.869007483124733,0.43246763944625854
The United States is the country of Bacon Explosion. Barack Obama is the leader and Washington D.C. is the capital.,The Bacon Explosion originates from the Kansas City metropolitan area of the United States.,lettria_008,Where is the Bacon Explosion located?,United States,single_hop,rag_hybrid,False,"{'HALL': 0.9989927411079407, 'NOHALL': 0.0010072144214063883}",0.9989927411079407,0.0010072588920593262,0.19250184297561646
Pop rock is the genre of the band Train.,The genre of Train is pop rock.,lettria_009,What is the genre of Train?,Pop rock,single_hop,rag_hybrid,False,"{'HALL': 0.023994410410523415, 'NOHALL': 0.9760056138038635}",0.023994410410523415,0.9760055895894766,0.6993910074234009
The A Rosa Luna is powered by a MTU Friedrichshafen engine. It was built by Neptun Werft in Rostock.,"Neptun Werft is located in Rostock, Germany.",lettria_010,Where is Neptun Werft located?,Rostock,single_hop,rag_hybrid,False,"{'HALL': 0.06467090547084808, 'NOHALL': 0.935329020023346}",0.06467090547084808,0.9353290945291519,0.2282472848892212
The A Rosa Luna is powered by a MTU Friedrichshafen engine. It was built by Neptun Werft in Rostock.,"The manufacturer of the A-Rosa Luna, MTU Friedrichshafen, is located in Friedrichshafen, Germany.",lettria_010,What is the location of the manufacturer of A Rosa Luna?,Rostock,multi_hop,rag_hybrid,False,"{'HALL': 0.009992510080337524, 'NOHALL': 0.9900075197219849}",0.009992510080337524,0.9900074899196625,0.12282277643680573
"In print, A Loyal Character Dancer was penned by Qiu Xiaolong and has the OCLC number 49805501.",The author of A Loyal Character Dancer is Qiu Xiaolong.,lettria_011,Who is the author of A Loyal Character Dancer?,Qiu Xiaolong,single_hop,rag_hybrid,False,"{'HALL': 0.004502193070948124, 'NOHALL': 0.9954978227615356}",0.004502193070948124,0.9954978069290519,0.7188862562179565
"In print, A Loyal Character Dancer was penned by Qiu Xiaolong and has the OCLC number 49805501.","The media type of the work authored by Qiu Xiaolong, *A Loyal Character Dancer*, is hardcover.",lettria_011,What is the media type of the work authored by Qiu Xiaolong?,print,multi_hop,rag_hybrid,False,"{'HALL': 0.0011662907199934125, 'NOHALL': 0.9988337159156799}",0.0011662907199934125,0.9988337092800066,0.1881241798400879
"AEK Athens FC, whose home ground is in Greece, has 69618 members and compete in the Superleague Greece.","AEK Athens FC has 69,618 members.",lettria_012,How many members does AEK Athens FC have?,69618,single_hop,rag_hybrid,False,"{'HALL': 0.008986198343336582, 'NOHALL': 0.9910138249397278}",0.008986198343336582,0.9910138016566634,0.2906748950481415
"AEK Athens FC, whose home ground is in Greece, has 69618 members and compete in the Superleague Greece.","The team that plays in Greece, AEK Athens FC, participates in the Superleague Greece.",lettria_012,In which league does the team that plays in Greece participate?,Superleague Greece,multi_hop,rag_hybrid,False,"{'HALL': 0.01191780623048544, 'NOHALL': 0.9880821704864502}",0.01191780623048544,0.9880821937695146,0.7420505881309509
"Arrabbiata sauce is from Italy, where the language is Italian and Pietro Grasso is the leader.","The origin of Arrabbiata sauce is Rome, in Italy.",lettria_013,What is the origin of Arrabbiata sauce?,Italy,single_hop,rag_hybrid,False,"{'HALL': 0.9982776641845703, 'NOHALL': 0.0017223138129338622}",0.9982776641845703,0.0017223358154296875,0.32619282603263855
"The European Space Agency manufactured the Ariane 5, which was launched from the Guiana Space Centre, and had a final flight on the 18th December 2009.",The manufacturer of Ariane 5 is Airbus Defence and Space.,lettria_014,Who is the manufacturer of Ariane 5?,European Space Agency,single_hop,rag_hybrid,False,"{'HALL': 0.9655427932739258, 'NOHALL': 0.03445723280310631}",0.9655427932739258,0.03445720672607422,0.36588436365127563
"The European Space Agency manufactured the Ariane 5, which was launched from the Guiana Space Centre, and had a final flight on the 18th December 2009.","The launch site of the vehicle manufactured by the European Space Agency, specifically the Ariane 5, is the Guiana Space Centre, more precisely the ELA-3 launchpad.",lettria_014,Where is the launch site of the vehicle manufactured by the European Space Agency?,Guiana Space Centre,multi_hop,rag_hybrid,False,"{'HALL': 0.3947579562664032, 'NOHALL': 0.6052420735359192}",0.3947579562664032,0.6052420437335968,0.5333308577537537
"The duration of the film 'It's great to be young', from 1956, is 94 minutes.",The runtime of 'It's Great to Be Young' is 94 minutes.,lettria_015,What is the runtime of 'It's great to be young'?,94 minutes,single_hop,rag_hybrid,False,"{'HALL': 0.06846211850643158, 'NOHALL': 0.931537926197052}",0.06846211850643158,0.9315378814935684,0.46556779742240906
"The duration of the film 'It's great to be young', from 1956, is 94 minutes.","The movie with a runtime of 94 minutes, *It's Great to Be Young*, was released in 1956.",lettria_015,What is the release date of the movie with a runtime of 94 minutes?,1956-01-01,multi_hop,rag_hybrid,False,"{'HALL': 0.01645076833665371, 'NOHALL': 0.9835492372512817}",0.01645076833665371,0.9835492316633463,0.44263988733291626
"Former The Wildweeds member, Al Anderson, is the guitarist in the band NRBQ, which plays Rock music.",Al Anderson's occupation is a rock musician.,lettria_016,What is Al Anderson's occupation?,guitarist,single_hop,rag_hybrid,False,"{'HALL': 0.917240560054779, 'NOHALL': 0.08275947719812393}",0.917240560054779,0.08275943994522095,0.4114808440208435
"Former The Wildweeds member, Al Anderson, is the guitarist in the band NRBQ, which plays Rock music.","The band that Al Anderson is a member of, NRBQ, is a Rock music band.",lettria_016,What genre is the band that Al Anderson is a member of?,Rock,multi_hop,rag_hybrid,False,"{'HALL': 0.0976550281047821, 'NOHALL': 0.9023450016975403}",0.0976550281047821,0.9023449718952179,0.29086172580718994
Agremiação Sportiva Arapiraquense's ground is Estádio Municipal Coaracy da Mata Fonseca in Arapiraca. The team played in the Brazilian Campeonato Brasileiro Série C league and competed in the 2015 season of that league.,Agremiação Sportiva Arapiraquense plays in the Campeonato Brasileiro Série C league.,lettria_017,In which league does Agremiação Sportiva Arapiraquense play?,Campeonato Brasileiro Série C,single_hop,rag_hybrid,False,"{'HALL': 0.9786809086799622, 'NOHALL': 0.02131902053952217}",0.9786809086799622,0.021319091320037842,0.5519697666168213
Agremiação Sportiva Arapiraquense's ground is Estádio Municipal Coaracy da Mata Fonseca in Arapiraca. The team played in the Brazilian Campeonato Brasileiro Série C league and competed in the 2015 season of that league.,"The stadium where Agremiação Sportiva Arapiraquense plays, Estádio Municipal Coaracy da Mata Fonseca, is located in Arapiraca.",lettria_017,In which city is the stadium where Agremiação Sportiva Arapiraquense plays located?,Arapiraca,multi_hop,rag_hybrid,False,"{'HALL': 0.0007196697988547385, 'NOHALL': 0.9992803931236267}",0.0007196697988547385,0.9992803302011453,0.5377939343452454
"Anderson is part of Madison County, Indiana in the U.S.","Anderson is part of Fall Creek Township, Madison County, Indiana in the United States.",lettria_018,What is Anderson a part of?,Madison County,single_hop,rag_hybrid,False,"{'HALL': 0.9960397481918335, 'NOHALL': 0.0039602951146662235}",0.9960397481918335,0.003960251808166504,0.5265653133392334
"Anderson is part of Madison County, Indiana in the U.S.",Anderson is part of Indiana.,lettria_018,Which state is Anderson a part of?,Indiana,multi_hop,rag_hybrid,False,"{'HALL': 0.9930725693702698, 'NOHALL': 0.006927495822310448}",0.9930725693702698,0.006927430629730225,0.6035630702972412
