source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error,predictions,score,faithfulness,sbert_cosine
The musical genre of the singer Andra is dance pop.,The musical genre of the singer Andra is dance pop.,oskgc_017,What is the musical genre of the singer Andra?,dance pop,t5,rag,False,"{'HALL': 0.00044022794463671744, 'NOHALL': 0.9995597004890442}",0.00044022794463671744,0.9995597720553633,0.6430201530456543
Binignit is a dish from the region of Visayas.,Binignit is from the region of Mindanao.,oskgc_018,What region is Binignit from?,Visayas,t5,rag,False,"{'HALL': 0.06813116371631622, 'NOHALL': 0.931868851184845}",0.06813116371631622,0.9318688362836838,0.3692954182624817
The AIDAluna is 252000 millimetres long.,The AIDAluna is 252 metres long.,oskgc_019,How long is the AIDAluna?,252000 millimetres,t5,rag,False,"{'HALL': 0.001776113174855709, 'NOHALL': 0.9982238411903381}",0.001776113174855709,0.9982238868251443,0.47373244166374207
The book Alcatraz Versus the Evil Librarians is followed by the book Alcatraz Versus the Scrivener's Bones.,The book that follows Alcatraz Versus the Evil Librarians is Alcatraz Versus the Scrivener's Bones.,oskgc_020,What book follows Alcatraz Versus the Evil Librarians?,Alcatraz Versus the Scrivener's Bones,t5,rag,False,"{'HALL': 0.0047486149705946445, 'NOHALL': 0.9952514171600342}",0.0047486149705946445,0.9952513850294054,0.6948387622833252
Aaron Turner plays electroacoustic music.,"Aaron Turner plays post-metal, ambient, and electroacoustic music.",oskgc_021,What type of music does Aaron Turner play?,electroacoustic,t5,rag,False,"{'HALL': 0.0004133882175665349, 'NOHALL': 0.9995866417884827}",0.0004133882175665349,0.9995866117824335,0.3972999155521393
"Purple Heart recipient Aaron S. Daggett was born in Maine and, most notably, fought in the Battle of Fredericksburg.","Aaron S. Daggett was born in Greene, Maine.",oskgc_022,Where was Aaron S. Daggett born?,Maine,t5,rag,False,"{'HALL': 0.990741491317749, 'NOHALL': 0.009258517064154148}",0.990741491317749,0.009258508682250977,0.32795262336730957
"Ariane 5 had its maiden flight on the 4th of June, 1996.","The context provided contains conflicting information about the maiden flight of Ariane 5, with three different dates mentioned: 4th June 1996, 2nd March 2004, and 11th December 2002. However, the correct and historically accurate maiden flight of Ariane 5 was on **4th June 1996**. The other dates are incorrect.

Therefore, based on the context and factual accuracy, Ariane 5 had its maiden flight on **4th June 1996**.",oskgc_023,When did Ariane 5 have its maiden flight?,"the 4th of June, 1996",t5,rag,False,"{'HALL': 0.8362419605255127, 'NOHALL': 0.1637580841779709}",0.8362419605255127,0.1637580394744873,0.5131781101226807
The state of Georgia is in the United States.,The state of Georgia is in the United States.,oskgc_024,In what country is the state of Georgia?,the United States,t5,rag,False,"{'HALL': 0.0005701418267562985, 'NOHALL': 0.9994298815727234}",0.0005701418267562985,0.9994298581732437,0.42163556814193726
Akeem Ayers is 39 in the draft pick and used to play for the St. Louis Rams.,Akeem Ayers used to play for the St. Louis Rams and the Tennessee Titans.,oskgc_025,What team did Akeem Ayers used to play for?,the St. Louis Rams,t5,rag,False,"{'HALL': 0.005849538836628199, 'NOHALL': 0.9941504597663879}",0.005849538836628199,0.9941504611633718,0.5181903839111328
Monocacy National Battlefield is located in Frederick County (Maryland).,"Monocacy National Battlefield is located in Frederick County, Maryland.",oskgc_026,Where is Monocacy National Battlefield located?,Frederick County (Maryland),t5,rag,False,"{'HALL': 0.00018999801250174642, 'NOHALL': 0.9998100399971008}",0.00018999801250174642,0.9998100019874983,0.5513309836387634
The runway length of Abilene Regional Airport is 2194.,"The provided context contains conflicting information about the runway length of Abilene Regional Airport, listing four different values: 2194, 2195, 3678, and 1121 feet. Since the information is inconsistent, it is not possible to determine the correct runway length based solely on the given context.",oskgc_027,What is the runway length of Abilene Regional Airport?,2194,t5,rag,False,"{'HALL': 0.1306064873933792, 'NOHALL': 0.869393527507782}",0.1306064873933792,0.8693935126066208,0.23976662755012512
The Brian Kelly album Afterplay was preceded by Pools of Light and then Expect a Miracle.,The album by Brian Kelly that was preceded by Pools of Light is Expect a Miracle.,oskgc_028,What album by Brian Kelly was preceded by Pools of Light?,Afterplay,t5,rag,False,"{'HALL': 0.0006192410946823657, 'NOHALL': 0.9993807077407837}",0.0006192410946823657,0.9993807589053176,0.1894247829914093
Abraham A. Ribicoff's place of birth was Connecticut.,"Abraham A. Ribicoff was born in New Britain, Connecticut.",oskgc_029,Where was Abraham A. Ribicoff born?,Connecticut,t5,rag,False,"{'HALL': 0.0011676335707306862, 'NOHALL': 0.9988324046134949}",0.0011676335707306862,0.9988323664292693,0.297600120306015
"Aarhus Airport is located in Tirstrup, Denmark.","Aarhus Airport is located in Tirstrup, Denmark.",oskgc_030,Where is Aarhus Airport located?,"Tirstrup, Denmark",t5,rag,False,"{'HALL': 0.0013395125279203057, 'NOHALL': 0.9986604452133179}",0.0013395125279203057,0.9986604874720797,0.641829252243042
Aleksandr Prudnikov played for FC Terek Grozny based in Grozny.,"Aleksandr Prudnikov played for FC Terek Grozny, which is based in Grozny.",oskgc_031,Where is the club Aleksandr Prudnikov played for based?,Grozny,t5,rag,False,"{'HALL': 0.0003984291397500783, 'NOHALL': 0.9996015429496765}",0.0003984291397500783,0.9996015708602499,0.5350025296211243
The Mason School of Business are the current tenants of Alan B. Miller Hall in Williamsburg (Virginia).,The current tenants of Alan B. Miller Hall are the Mason School of Business.,oskgc_032,Who are the current tenants of Alan B. Miller Hall?,The Mason School of Business,t5,rag,False,"{'HALL': 0.05938609689474106, 'NOHALL': 0.940613865852356}",0.05938609689474106,0.9406139031052589,0.6473039388656616
Alfredo Zitarrosa was born in Uruguay where the leader is Raúl Fernando Sendic Rodríguez.,"The leader of the country where Alfredo Zitarrosa was born, Uruguay, is Raul Fernando Sendic Rodriguez.",oskgc_033,Who is the leader of the country where Alfredo Zitarrosa was born?,Raúl Fernando Sendic Rodríguez,t5,rag,False,"{'HALL': 0.00865054689347744, 'NOHALL': 0.991349458694458}",0.00865054689347744,0.9913494531065226,0.618132472038269
Alex Plante was born in Canada.,"Alex Plante was born in Brandon, Manitoba, Canada.",oskgc_034,Where was Alex Plante born?,Canada,t5,rag,False,"{'HALL': 0.9836877584457397, 'NOHALL': 0.016312183812260628}",0.9836877584457397,0.016312241554260254,0.24769943952560425
"The Aarhus University is located in Aarhus, Denmark.","Aarhus University is located in Aarhus, Denmark.",oskgc_035,Where is Aarhus University located?,"Aarhus, Denmark",t5,rag,False,"{'HALL': 0.01105148158967495, 'NOHALL': 0.9889484643936157}",0.01105148158967495,0.988948518410325,0.7803478837013245
"Brown sauce is an ingredient in a bacon sandwich which is considered a variation of A BLT, which is itself considered to be variation of a club sandwich.","Based on the provided context, the dish that is considered a variation of a BLT is the bacon sandwich. The context states that the UK dish BLT is a variation of the bacon sandwich which has ketchup as one of its ingredients. Therefore, an ingredient in the dish (the bacon sandwich) that is considered a variation of a BLT is ketchup.",oskgc_036,What is an ingredient in the dish that is considered a variation of A BLT?,Brown sauce,t5,rag,False,"{'HALL': 0.9995710253715515, 'NOHALL': 0.0004289710195735097}",0.9995710253715515,0.00042897462844848633,0.2805040180683136
"The singer Andra, whose genre is Pop music, is associated with both Marius Moga and Andreea Bălan.",The genre of the singer Andra is dance pop.,oskgc_037,What is the genre of the singer Andra?,Pop music,t5,rag,False,"{'HALL': 0.045291099697351456, 'NOHALL': 0.9547088742256165}",0.045291099697351456,0.9547089003026485,0.5438288450241089
The total length of the Turn Me On punk blues album by the American band The Honeymoon Killers is 35.1 minutes.,The Turn Me On punk blues album is 35 minutes and 10 seconds long.,oskgc_038,How long is the Turn Me On punk blues album?,35.1 minutes,t5,rag,False,"{'HALL': 0.051816243678331375, 'NOHALL': 0.9481837153434753}",0.051816243678331375,0.9481837563216686,0.47106441855430603
"English Without Tears was produced by Anatole de Grunwald, directed by Harold French, with Nicholas Brodszky as the composer of the songs used.","The songs of the film directed by Harold French, *English Without Tears*, were composed by Nicholas Brodszky.",oskgc_039,Who composed the songs of the film directed by Harold French?,Nicholas Brodszky,t5,rag,False,"{'HALL': 0.9757804870605469, 'NOHALL': 0.024219494313001633}",0.9757804870605469,0.024219512939453125,0.48370468616485596
"Mason School of Business, located in the United States, is a tenant of the Alan B. Miller Hall, that is situated in Virginia.",Alan B. Miller Hall is situated at 101 Ukrop Way in Virginia.,oskgc_040,Where is the Alan B. Miller Hall situated?,Virginia,t5,rag,False,"{'HALL': 0.9993056058883667, 'NOHALL': 0.0006943471380509436}",0.9993056058883667,0.0006943941116333008,0.3025432825088501
The Acura TLX with a 2.4 l engine is produced by Honda.,The car with a 2.4 l engine known as Acura TLX is produced by Honda.,oskgc_041,Who produces the car with a 2.4 l engine known as Acura TLX?,Honda,t5,rag,False,"{'HALL': 0.0007260352140292525, 'NOHALL': 0.999273955821991}",0.0007260352140292525,0.9992739647859707,0.5702220797538757
The 1955 Dodge has a wheelbase of 120 inches.,The wheelbase of the 1955 Dodge is 120 inches.,oskgc_042,What is the wheelbase of the 1955 Dodge?,120 inches,t5,rag,False,"{'HALL': 0.0013507830444723368, 'NOHALL': 0.9986491799354553}",0.0013507830444723368,0.9986492169555277,0.4025663435459137
Aleksandre Guruli played for FC Dinamo Batumi.,"Aleksandre Guruli played for AZAL PFK, the Georgia national football team, FC Samtredia, and FC Dinamo Batumi.",oskgc_043,Who did Aleksandre Guruli play for?,FC Dinamo Batumi,t5,rag,False,"{'HALL': 0.545035719871521, 'NOHALL': 0.4549642503261566}",0.545035719871521,0.454964280128479,0.44911184906959534
Walter Baade is a German national.,Walter Baade is a German national.,oskgc_044,What nationality is Walter Baade?,German,t5,rag,False,"{'HALL': 0.00025557479239068925, 'NOHALL': 0.9997444748878479}",0.00025557479239068925,0.9997444252076093,0.4353090524673462
The ICAO location identifier for Bedford Aerodrome is EGBF with its runway length of 1095.,The ICAO location identifier for Bedford Aerodrome is EGBF.,oskgc_045,What is the ICAO location identifier for Bedford Aerodrome?,EGBF,t5,rag,False,"{'HALL': 0.17159424722194672, 'NOHALL': 0.8284057378768921}",0.17159424722194672,0.8284057527780533,0.465227335691452
The United States includes the ethnic group of African Americans and is the birthplace of Abraham A. Ribicoff who is married to Casey Ribicoff.,Abraham A. Ribicoff is married to Ruth Ribicoff.,oskgc_046,Who is Abraham A. Ribicoff married to?,Casey Ribicoff,t5,rag,False,"{'HALL': 0.31399551033973694, 'NOHALL': 0.6860045194625854}",0.31399551033973694,0.6860044896602631,0.47114551067352295
Atlanta is mostly part of DeKalb County (Georgia) in Georgia.,"The county where Atlanta is mostly part of, Fulton County, is located in the state of Georgia.",oskgc_047,What state is the county where Atlanta is mostly part of located in?,Georgia,t5,rag,False,"{'HALL': 0.005583169870078564, 'NOHALL': 0.9944168329238892}",0.005583169870078564,0.9944168301299214,0.5713390111923218
Aaron Turner played with the bands Twilight and Sumac. He performs black metal music.,"The artist who played with Twilight and Sumac, Aaron Turner, performs black metal music.",oskgc_048,What type of music does the artist who played with Twilight and Sumac perform?,black metal music,t5,rag,False,"{'HALL': 0.001545434701256454, 'NOHALL': 0.9984545707702637}",0.001545434701256454,0.9984545652987435,0.5881322622299194
A.S. Livorno Calcio are managed by Christian Panucci who plays for A.S. Roma and is attached to the club Genoa C.F.C.,Christian Panucci manages A.S. Livorno Calcio.,oskgc_049,Who manages A.S. Livorno Calcio?,Christian Panucci,t5,rag,False,"{'HALL': 0.0004907490219920874, 'NOHALL': 0.9995092153549194}",0.0004907490219920874,0.9995092509780079,0.7438101172447205
"FC Terek Grozny club member, Aleksandr Prudnikov, played for the youth football club, FC Spartak Moscow, at the Otkrytiye Arena.",Aleksandr Prudnikov played for the youth football club FC Spartak Moscow.,oskgc_050,What youth football club did Aleksandr Prudnikov play for?,FC Spartak Moscow,t5,rag,False,"{'HALL': 0.07050056010484695, 'NOHALL': 0.9294994473457336}",0.07050056010484695,0.929499439895153,0.6409295201301575
Ernie Colón and Gary Cohn created the comic character Bolt.,The comic character Bolt was created by Paris Cullins and Ernie Colón.,oskgc_051,Who created the comic character Bolt?,Ernie Colón and Gary Cohn,t5,rag,False,"{'HALL': 0.9724088907241821, 'NOHALL': 0.02759111486375332}",0.9724088907241821,0.02759110927581787,0.39918747544288635
"Aleksandr Prudnikov played for the youth FC Spartak Moscow previously, as well as the FC Terek Grozny which is managed by Rashid Rakhimov.","Aleksandr Prudnikov played for FC Terek Grozny, which is managed by Rashid Rakhimov. Therefore, Rashid Rakhimov manages the club Aleksandr Prudnikov played for besides FC Spartak Moscow.",oskgc_052,Who manages the club Aleksandr Prudnikov played for besides FC Spartak Moscow?,Rashid Rakhimov,t5,rag,False,"{'HALL': 0.10246717929840088, 'NOHALL': 0.8975327610969543}",0.10246717929840088,0.8975328207015991,0.5428692102432251
The Accademia di Architettura di Mendrisio is located in Mendrisio and its dean is Mario Botta. The neighbouring municipality of Mendrisio is Meride.,The dean of the Accademia di Architettura di Mendrisio is Mario Botta.,oskgc_053,Who is the dean of the Accademia di Architettura di Mendrisio?,Mario Botta,t5,rag,False,"{'HALL': 0.00022854676353745162, 'NOHALL': 0.9997714161872864}",0.00022854676353745162,0.9997714532364625,0.6390060782432556
Two types of dessert are Sandesh (confectionery) and Binignit. The latter has sweet potato as a main ingredient.,The main ingredients of Binignit are sweet potatoes and taro.,oskgc_054,What is the main ingredient of Binignit?,sweet potato,t5,rag,False,"{'HALL': 0.996364176273346, 'NOHALL': 0.003635791363194585}",0.996364176273346,0.0036358237266540527,0.41260671615600586
"Adams Township (Madison County, Indiana) is in the United States.",Adams Township is located in the United States.,oskgc_055,In what country is Adams Township located?,the United States,t5,rag,False,"{'HALL': 0.05122477561235428, 'NOHALL': 0.9487752914428711}",0.05122477561235428,0.9487752243876457,0.17709270119667053
Beef kway teow is a dish of Singapore where Tony Tan is a leader.,The leader of the country where Beef kway teow comes from is Halimah Yacob.,oskgc_056,Who is the leader of the country where Beef kway teow comes from?,Tony Tan,t5,rag,False,"{'HALL': 0.9830402731895447, 'NOHALL': 0.016959739848971367}",0.9830402731895447,0.016959726810455322,0.104218490421772
Beef kway teow comes from Singapore region where the English language is spoken.,Beef kway teow comes from Singapore and Indonesia.,oskgc_057,Where does Beef kway teow come from?,Singapore,t5,rag,False,"{'HALL': 0.9906904697418213, 'NOHALL': 0.009309603832662106}",0.9906904697418213,0.009309530258178711,0.42389899492263794
"Attica (Indiana) is part of Logan Township (Fountain County, Indiana) in the United States whose caiptal city is Washington, D.C.","The capital of the country where Attica, Indiana is located is Indianapolis.",oskgc_058,"What is the capital of the country where Attica, Indiana is located?","Washington, D.C.",t5,rag,False,"{'HALL': 0.9993730187416077, 'NOHALL': 0.0006269474397413433}",0.9993730187416077,0.000626981258392334,0.17532268166542053
Abilene (Texas) is part of Taylor County (Texas).,"Abilene is part of Taylor County, Texas.",oskgc_059,What county is Abilene part of?,Taylor County,t5,rag,False,"{'HALL': 0.013638361357152462, 'NOHALL': 0.9863616228103638}",0.013638361357152462,0.9863616386428475,0.45273441076278687
The United States is the birthplace of Abraham A. Ribicoff.,"Abraham A. Ribicoff was born in New Britain, Connecticut.",oskgc_060,Where was Abraham A. Ribicoff born?,the United States,t5,rag,False,"{'HALL': 0.9990155696868896, 'NOHALL': 0.0009844247251749039}",0.9990155696868896,0.0009844303131103516,0.10680802911520004
The location of Amdavad ni Gufa is Ahmedabad.,"Amdavad ni Gufa is located in Ahmedabad, Gujarat, India.",oskgc_061,Where is Amdavad ni Gufa located?,Ahmedabad,t5,rag,False,"{'HALL': 0.007610042113810778, 'NOHALL': 0.992389976978302}",0.007610042113810778,0.9923899578861892,0.5422643423080444
John van den Brom is a player in İstanbulspor A.Ş. but also manages the AZ Alkmaar and plays for R.S.C. Anderlecht.,"The player of İstanbulspor A.Ş., John van den Brom, manages AZ Alkmaar.",oskgc_062,What club does the player of İstanbulspor A.Ş. manage?,AZ Alkmaar,t5,rag,False,"{'HALL': 0.00013597097131423652, 'NOHALL': 0.9998639822006226}",0.00013597097131423652,0.9998640290286858,0.4451926350593567
"The Atatürk Monument (İzmir) is located in Turkey, where the leader is Ahmet Davutoğlu and the currency is the Turkish Lira.",The leader of the country where the Atatürk Monument is located is Ahmet Davutoğlu.,oskgc_063,Who is the leader of the country where the Atatürk Monument is located?,Ahmet Davutoğlu,t5,rag,False,"{'HALL': 0.0038313514087349176, 'NOHALL': 0.9961686730384827}",0.0038313514087349176,0.9961686485912651,0.5849426984786987
Lady Anne Monson was born in Darlington which is located in Kingdom of England.,The provided context does not specify where Lady Anne Monson was born. It only states that she is from the Kingdom of England.,oskgc_064,Where was Lady Anne Monson born?,Darlington,t5,rag,True,"{'HALL': 0.03544384986162186, 'NOHALL': 0.9645561575889587}",0.03544384986162186,0.9645561501383781,0.06657787412405014
"Elliot See died on February 28, 1966, in St. Louis.","Elliot See died on February 28, 1966.",oskgc_065,When did Elliot See die?,"February 28, 1966",t5,rag,False,"{'HALL': 0.09693262726068497, 'NOHALL': 0.9030673503875732}",0.09693262726068497,0.903067372739315,0.39249515533447266
Rome is the capital of Italy.,The capital of Italy is Rome.,oskgc_066,What is the capital of Italy?,Rome,t5,rag,False,"{'HALL': 0.0006049696239642799, 'NOHALL': 0.9993950128555298}",0.0006049696239642799,0.9993950303760357,0.6972402334213257
Crew member William Anders and backup pilot Buzz Aldrin served under commander Frank Borman on Apollo 8.,William Anders served under the command of Frank Borman on Apollo 8.,oskgc_067,Under whose command did William Anders serve on Apollo 8?,Frank Borman,t5,rag,False,"{'HALL': 0.9993531107902527, 'NOHALL': 0.0006469057989306748}",0.9993531107902527,0.0006468892097473145,0.45727717876434326
"Alpena County Regional Airport is found in Wilson Township (Alpena County, Michigan)","Alpena County Regional Airport is found in Wilson Township, Alpena County, Michigan, United States.",oskgc_068,Where is Alpena County Regional Airport found?,"Wilson Township (Alpena County, Michigan)",t5,rag,False,"{'HALL': 0.0006395000964403152, 'NOHALL': 0.9993605017662048}",0.0006395000964403152,0.9993604999035597,0.7590832114219666
Dave Challinor is at Colwyn Bay F.C.,Dave Challinor is at Colwyn Bay F.C.,oskgc_069,What club is Dave Challinor at?,Colwyn Bay F.C.,t5,rag,False,"{'HALL': 3.690492667374201e-05, 'NOHALL': 0.9999630451202393}",3.690492667374201e-05,0.9999630950733263,0.6332465410232544
A.C. Chievo Verona play in the Serie A league and their home ground is Stadio Marc'Antonio Bentegodi.,The home ground of A.C. Chievo Verona is Verona.,oskgc_070,What is the home ground of the team playing in the Serie A league known as A.C. Chievo Verona?,Stadio Marc'Antonio Bentegodi,t5,rag,False,"{'HALL': 0.9999642372131348, 'NOHALL': 3.5795186704490334e-05}",0.9999642372131348,3.5762786865234375e-05,0.22721591591835022
The Ariane 5 was manufactured by the European Space Agency and launched at ELA-3.,The Ariane 5 was manufactured by Airbus Defence and Space.,oskgc_071,Who manufactured the Ariane 5?,European Space Agency,t5,rag,False,"{'HALL': 0.9944612979888916, 'NOHALL': 0.005538716912269592}",0.9944612979888916,0.0055387020111083984,0.3353634476661682
1089 Tama has an orbital period of 1202.846 days; its epoch date is the 26th of November 2005.,The orbital period of 1089 Tama is 1202.846 days.,oskgc_072,What is the orbital period of 1089 Tama?,1202.846 days,t5,rag,False,"{'HALL': 0.0013654408976435661, 'NOHALL': 0.9986345171928406}",0.0013654408976435661,0.9986345591023564,0.5212149620056152
"Walter Baade, who discovered 1036 Ganymed, had a doctoral student named Allan Sandage.","The doctoral student of the discoverer of 1036 Ganymed, Walter Baade, was Halton Arp.",oskgc_073,Who was the doctoral student of the discoverer of 1036 Ganymed?,Allan Sandage,t5,rag,False,"{'HALL': 0.9999855756759644, 'NOHALL': 1.44487266879878e-05}",0.9999855756759644,1.4424324035644531e-05,0.20620596408843994
"A Severed Wasp is from the United States where English is the primary language. Additionally, the United states has an ethnic group called Asian Americans.",The primary language of the country where A Severed Wasp is from is English.,oskgc_074,What is the primary language of the country where A Severed Wasp is from?,English,t5,rag,False,"{'HALL': 0.3760138750076294, 'NOHALL': 0.6239860653877258}",0.3760138750076294,0.6239861249923706,0.4624946713447571
"The comic book character Blockbuster, aka Mark Desmond, was created by Gardner Fox and Tom Lyle.",The comic book character Blockbuster was created by Carmine Infantino and Gardner Fox.,oskgc_075,Who created the comic book character Blockbuster?,Gardner Fox and Tom Lyle,t5,rag,False,"{'HALL': 0.999985933303833, 'NOHALL': 1.4047610420675483e-05}",0.999985933303833,1.4066696166992188e-05,0.39265328645706177
Noodles are an ingredient in batchoy.,An ingredient in batchoy is noodles.,oskgc_076,What is an ingredient in batchoy?,Noodles,t5,rag,False,"{'HALL': 0.005183109547942877, 'NOHALL': 0.9948168396949768}",0.005183109547942877,0.9948168904520571,0.6484349966049194
Michael Rooker was born in the year 1955.,"Michael Rooker was born on April 6th, 1955.",oskgc_077,When was Michael Rooker born?,1955,t5,rag,False,"{'HALL': 0.9619413018226624, 'NOHALL': 0.03805875778198242}",0.9619413018226624,0.038058698177337646,0.4027862250804901
Albany (Georgia) is in the United States.,"Albany, Georgia is in the United States.",oskgc_078,"In what country is Albany, Georgia?",the United States,t5,rag,False,"{'HALL': 0.0020357079338282347, 'NOHALL': 0.9979642629623413}",0.0020357079338282347,0.9979642920661718,0.37046927213668823
Nie Haisheng was born in Zaoyang.,Nie Haisheng was born in Zaoyang.,oskgc_079,Where was Nie Haisheng born?,Zaoyang,t5,rag,False,"{'HALL': 0.00010944751556962729, 'NOHALL': 0.9998905658721924}",0.00010944751556962729,0.9998905524844304,0.5544099807739258
The floor area of Addis Ababa City Hall is 140000 (square metres).,"The floor area of Addis Ababa City Hall is 1,400,000 square metres.",oskgc_080,What is the floor area of Addis Ababa City Hall?,140000 (square metres),t5,rag,False,"{'HALL': 0.0049546691589057446, 'NOHALL': 0.9950453042984009}",0.0049546691589057446,0.9950453308410943,0.43728578090667725
Robert E. Lee was a commander in the American Civil War when the Battle of Cold Harbor took place. Aaron S. Daggett fought in this battle.,Robert E. Lee was a commander in the war during which Aaron S. Daggett fought in the Battle of Cold Harbor.,oskgc_081,Who was a commander in the war during which Aaron S. Daggett fought in the Battle of Cold Harbor?,Robert E. Lee,t5,rag,False,"{'HALL': 0.9571266174316406, 'NOHALL': 0.04287343472242355}",0.9571266174316406,0.042873382568359375,0.4997604489326477
"Alfons Gorbach died in Austria, the country led by, Doris Bures.",Doris Bures leads the country where Alfons Gorbach died.,oskgc_082,Who leads the country where Alfons Gorbach died?,Doris Bures,t5,rag,False,"{'HALL': 0.32304707169532776, 'NOHALL': 0.6769528985023499}",0.32304707169532776,0.6769529283046722,0.623318612575531
"The AIDAluna, christened on April 4, 2009, is 252000 millimetres long and powered by the Caterpillar Inc. engine.","The AIDAluna was christened on April 4, 2009.",oskgc_083,When was the AIDAluna christened?,"April 4, 2009",t5,rag,False,"{'HALL': 0.11234907060861588, 'NOHALL': 0.8876509070396423}",0.11234907060861588,0.8876509293913841,0.5379449129104614
One of Aaron S. Daggett's battles was the Battle of the Wilderness.,One of Aaron S. Daggett's battles was the Battle of the Wilderness.,oskgc_084,What was one of Aaron S. Daggett's battles?,Battle of the Wilderness,t5,rag,False,"{'HALL': 0.034603431820869446, 'NOHALL': 0.9653965830802917}",0.034603431820869446,0.9653965681791306,0.6752159595489502
300 North LaSalle is in Chicago part of DuPage County.,300 North LaSalle is located in DuPage County.,oskgc_085,What county is 300 North LaSalle located in?,DuPage County,t5,rag,False,"{'HALL': 0.1516384333372116, 'NOHALL': 0.848361611366272}",0.1516384333372116,0.8483615666627884,0.4150639772415161
Alpharetta is located in the state of Georgia in the United States.,"The state where Alpharetta is located is Georgia, which is in the United States. Therefore, the country is the United States.",oskgc_086,In what country is the state where Alpharetta is located?,the United States,t5,rag,False,"{'HALL': 0.07201673835515976, 'NOHALL': 0.927983283996582}",0.07201673835515976,0.9279832616448402,0.45644405484199524
"AmeriGas serves the population of the United States, which is 324720797.","The population that AmeriGas serves is 324,720,797.",oskgc_087,What is the population that AmeriGas serves?,324720797,t5,rag,False,"{'HALL': 0.9544445872306824, 'NOHALL': 0.04555533081293106}",0.9544445872306824,0.04555541276931763,0.3830639123916626
"Chinabank, a public company, was founded in the Insular Government of the Philippine Islands.",Chinabank was founded in Manila.,oskgc_088,Where was the public company known as Chinabank founded?,the Insular Government of the Philippine Islands,t5,rag,False,"{'HALL': 0.9999600648880005, 'NOHALL': 3.990103505202569e-05}",0.9999600648880005,3.993511199951172e-05,0.38412708044052124
"Alison O'Donnell, who is signed with the record label Stanyan Records, plays jazz music; one of the Jazz derivatives is Funk.",One of the derivatives of the music genre played by Alison O'Donnell is funk.,oskgc_089,What is one of the derivatives of the music genre played by Alison O'Donnell?,Funk,t5,rag,False,"{'HALL': 0.9988011121749878, 'NOHALL': 0.0011989036574959755}",0.9988011121749878,0.001198887825012207,0.6414568424224854
Pontiac makes the Pontiac Rageous coupé at its plant in Detroit.,"Pontiac's plant is located in Detroit, Michigan.",oskgc_090,Where is Pontiac's plant located?,Detroit,t5,rag,False,"{'HALL': 0.0006283401162363589, 'NOHALL': 0.9993717074394226}",0.0006283401162363589,0.9993716598837636,0.4738968014717102
John van den Brom plays for AFC Ajax and has previously been the manager for AZ Alkmaar.,"Based on the provided context, John van den Brom plays for R.S.C. Anderlecht.",oskgc_091,What club does John van den Brom play for?,AFC Ajax,t5,rag,False,"{'HALL': 0.9961310625076294, 'NOHALL': 0.0038688983768224716}",0.9961310625076294,0.0038689374923706055,0.22046172618865967
A Long Long Way is published by Viking press in the United States.,"A Long Long Way is published by Viking Press, which is a part of Penguin Random House.",oskgc_092,Who publishes A Long Long Way?,Viking press,t5,rag,False,"{'HALL': 0.9989393353462219, 'NOHALL': 0.0010606691939756274}",0.9989393353462219,0.0010606646537780762,0.3979310691356659
Olga Bondareva was born in Leningrad.,Olga Bondareva was born in Leningrad.,oskgc_093,Where was Olga Bondareva born?,Leningrad,t5,rag,False,"{'HALL': 0.00027412778581492603, 'NOHALL': 0.999725878238678}",0.00027412778581492603,0.9997258722141851,0.5710934996604919
"The film Big Hero 6 stars actor Damon Wayans, Jr.","The film Big Hero 6 stars Ryan Potter, Jamie Chung, and Alan Tudyk.",oskgc_094,Who stars in the film Big Hero 6?,"Damon Wayans, Jr.",t5,rag,False,"{'HALL': 0.9999027252197266, 'NOHALL': 9.724384290166199e-05}",0.9999027252197266,9.72747802734375e-05,0.32185155153274536
A.F.C. Fylde's ground is Kellamergh Park.,A.F.C. Fylde's ground is Kellamergh Park.,oskgc_095,What is A.F.C. Fylde's ground?,Kellamergh Park,t5,rag,False,"{'HALL': 3.972767444793135e-05, 'NOHALL': 0.9999603033065796}",3.972767444793135e-05,0.9999602723255521,0.7195348739624023
Chinabank was founded on 08-16-1920.,"Chinabank was founded on August 16, 1920.",oskgc_096,When was Chinabank founded?,08-16-1920,t5,rag,False,"{'HALL': 0.17413385212421417, 'NOHALL': 0.8258661031723022}",0.17413385212421417,0.8258661478757858,0.40246909856796265
Bacon and sausage make up a bacon explosion.,A bacon explosion is made up of bacon and sausage.,oskgc_097,What ingredients make up a bacon explosion?,Bacon and sausage,t5,rag,False,"{'HALL': 0.0029835933819413185, 'NOHALL': 0.997016429901123}",0.0029835933819413185,0.9970164066180587,0.7151581048965454
"Birmingham, which is led by the Labour politician John Clancy, is the home town of the architect John Madin who designed 103 Colmore Row.",The building in the home town of the architect led by John Clancy was designed by John Madin.,oskgc_098,Who designed the building in the home town of the architect led by John Clancy?,John Madin,t5,rag,False,"{'HALL': 0.9980053305625916, 'NOHALL': 0.0019946573302149773}",0.9980053305625916,0.0019946694374084473,0.5077328085899353
